Date,Receipt number,Receipt type,Gross sales,Discounts,Net sales,Taxes,Total collected,Cost of goods,Gross profit,Payment type,Description,Dining option,POS,Store,Cashier name,Customer name,Customer contacts,Status
8/27/20 9:10 PM,5-2438,Sale,57.00,0.00,57.00,0.00,57.00,0.00,57.00,Cash,"1 x Salted Caramel Milk (Hot), 1 x Cookies & Cream Frappe, 1 x Extra Charge Kitchen, 1 x Masak Lemak Cili Api (Chicken), 1 x Country Style Omelette",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 9:05 PM,5-2437,Sale,3.00,0.00,3.00,0.00,3.00,0.00,3.00,Cash,1 x Mineral Water (Iced),Table 14,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 9:05 PM,5-2436,Sale,49.50,0.00,49.50,0.00,49.50,0.00,49.50,Boost,"1 x Marinated Pan Seared Grilled Chicken (White Rice), 1 x Tom Yam Fried Rice (Beef), 1 x Mineral Water (Iced), 1 x Salted Caramel Milk (Iced), 1 x Married Salted Caramel",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:57 PM,5-2435,Sale,43.00,0.00,43.00,0.00,43.00,0.00,43.00,Card,"1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Thai Basil Chicken, 1 x Mint & Lime, 1 x Mineral Water (Iced)",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:56 PM,5-2434,Sale,52.00,0.00,52.00,0.00,52.00,0.00,52.00,Cash,"1 x Fried Kuay Teow (Seafood), 1 x Nasi Goreng Kampung (Seafood), 1 x Aglio Olio (Seafood), 1 x Lemon Tea (Iced), 1 x Peach Tea (Iced)",Table 1,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:53 PM,5-2433,Sale,46.00,0.00,46.00,0.00,46.00,0.00,46.00,Cash,"1 x Weekly Promo Food, 1 x Tea WP (Iced), 1 x Carbonara (Seafood), 1 x Bulgogi Beef Fries, 1 x Lemon Tea (Iced)",Out 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:52 PM,5-2432,Sale,9.00,0.00,9.00,0.00,9.00,0.00,9.00,Card,1 x Tomyam Bihun (Chicken),Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:43 PM,5-2431,Sale,21.50,0.00,21.50,0.00,21.50,0.00,21.50,Cash,"1 x Weekly Promo Food, 1 x Weekly Promo Food, 2 x Tea WP (Iced)",Table 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:41 PM,5-2430,Sale,30.00,6.00,24.00,0.00,24.00,0.00,24.00,Cash,"3 x Weekly Promo Food, 3 x Tea WP (Iced)",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:39 PM,5-2429,Sale,37.00,0.00,37.00,0.00,37.00,0.00,37.00,Card,"1 x Tomyam Bihun (Chicken), 1 x Tom Yam Fried Rice (Chicken), 1 x Masak Lemak Cili Api (Seafood), 1 x Mineral Water (Iced)",Table 14,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:37 PM,5-2428,Sale,69.00,0.00,69.00,0.00,69.00,0.00,69.00,Card,"1 x Thai Basil Chicken, 1 x Soy Glazed Chicken, 1 x Stoner Fries, 1 x Chocolate (Iced), 1 x Cookies & Cream Frappe",Table 5,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:35 PM,5-2427,Sale,53.00,0.00,53.00,0.00,53.00,0.00,53.00,Card,"1 x Marinated Pan Seared Grilled Chicken (White Rice), 1 x Weekly Promo Food, 1 x Tea WP (Iced), 1 x Aglio Olio (Chicken), 1 x Fries, 1 x A&W Root Beer, 1 x Tea (Iced)",Table 13,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:33 PM,5-2426,Sale,3.00,0.00,3.00,0.00,3.00,0.00,3.00,Cash,1 x Mineral Water (Iced),Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:33 PM,5-2425,Sale,49.00,0.00,49.00,0.00,49.00,0.00,49.00,TnGo e-Wallet,"1 x Weekly Promo Food, 1 x Tea WP (Iced), 1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Extra Charge Bar, 1 x Paris, 1 x Mineral Water (Iced)",Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:31 PM,5-2424,Sale,47.00,0.00,47.00,0.00,47.00,0.00,47.00,Cash,"1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Weekly Promo Food, 1 x Tea WP (Iced), 1 x Masak Lemak Cili Api (Chicken), 1 x Lemon Tea (Iced), 1 x Mineral Water (Iced)",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:28 PM,5-2423,Sale,16.00,0.00,16.00,0.00,16.00,0.00,16.00,Cash,"1 x Aglio Olio (Chicken), 1 x Tea (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:27 PM,5-2422,Sale,10.00,0.00,10.00,0.00,10.00,0.00,10.00,Cash,"1 x Weekly Promo Food, 1 x Tea WP (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:27 PM,5-2421,Sale,3.00,0.00,3.00,0.00,3.00,0.00,3.00,TnGo e-Wallet,1 x Tea (Iced),Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:26 PM,5-2420,Sale,13.00,0.00,13.00,0.00,13.00,0.00,13.00,Cash,1 x Honey Chilli Chicken,Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:23 PM,5-2419,Sale,13.00,0.00,13.00,0.00,13.00,0.00,13.00,Cash,1 x Cookies & Cream Frappe,Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:23 PM,5-2418,Sale,25.00,0.00,25.00,0.00,25.00,0.00,25.00,Card,"1 x Carbonara (Chicken), 1 x Extra Charge Bar",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:22 PM,5-2417,Sale,48.00,0.00,48.00,0.00,48.00,0.00,48.00,Card,"1 x Masak Lemak Cili Api (Beef), 1 x Carbonara (Chicken), 1 x Carbonara (Beef), 1 x Mineral Water (Iced), 1 x A&W Root Beer",Table 15,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:19 PM,5-2416,Sale,29.00,0.00,29.00,0.00,29.00,0.00,29.00,Cash,"1 x Crusted Chicken Chop Chop (Fries), 1 x Salted Egg Chicken",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:16 PM,5-2415,Sale,20.00,0.00,20.00,0.00,20.00,0.00,20.00,Cash,"1 x Earl Grey, 1 x Extra Charge Bar",Table 7,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:15 PM,5-2414,Sale,19.00,0.00,19.00,0.00,19.00,0.00,19.00,Card,"1 x Tomyam Bihun (Chicken), 1 x Yeung Chow Fried Rice (Chicken), 1 x Tapao",Table 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:12 PM,5-2413,Sale,10.00,0.00,10.00,0.00,10.00,0.00,10.00,Card,"1 x Weekly Promo Food, 1 x Tea WP (Iced)",Out 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:08 PM,5-2412,Sale,20.00,0.00,20.00,0.00,20.00,0.00,20.00,Card,"2 x Weekly Promo Food, 2 x Tea WP (Iced)",Table 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:06 PM,5-2411,Sale,3.00,0.00,3.00,0.00,3.00,0.00,3.00,Cash,1 x Tea (Iced),Table 14,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:05 PM,5-2410,Sale,53.00,0.00,53.00,0.00,53.00,0.00,53.00,Card,"1 x Carbonara (Beef), 1 x Aglio Olio (Beef), 1 x Stoner Fries, 1 x Spring Rolls, 1 x Mineral Water (Iced)",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:03 PM,5-2409,Sale,34.50,0.00,34.50,0.00,34.50,0.00,34.50,Card,"1 x Yeung Chow Fried Rice (Chicken), 1 x Nasi Goreng Kampung (Seafood), 1 x Lemon Tea (Iced), 1 x A&W Root Beer, 1 x Extras",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:01 PM,5-2408,Sale,82.00,0.00,82.00,0.00,82.00,0.00,82.00,Card,"1 x Belgian Waffle, 1 x Salted Egg Chicken, 1 x Weekly Promo Food, 1 x Tea WP (Iced), 1 x Carbonara (Beef), 1 x Creme Brulee Milk (Iced), 2 x Butterscotch Milk (Iced), 1 x Leapin' Lychee",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 8:00 PM,5-2407,Sale,88.00,0.00,88.00,0.00,88.00,0.00,88.00,Card,"1 x Aglio Olio (Chicken), 1 x Nasi Goreng Kampung (Seafood), 1 x Masak Lemak Cili Api (Beef), 1 x Tomyam Bihun (Beef), 1 x Latte (Iced), 1 x Chamomile, 1 x Mineral Water (Iced), 1 x Tea (Iced), 1 x Married Salted Caramel",Table 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:52 PM,5-2406,Sale,12.50,0.00,12.50,0.00,12.50,0.00,12.50,Card,1 x Married Salted Caramel,Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:52 PM,5-2405,Sale,15.00,0.00,15.00,0.00,15.00,0.00,15.00,Cash,"1 x Honey Chilli Chicken, 1 x Tea (Hot)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:51 PM,5-2404,Sale,1.50,0.00,1.50,0.00,1.50,0.00,1.50,Cash,1 x Extras,Table 14,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:48 PM,5-2403,Sale,39.00,0.00,39.00,0.00,39.00,0.00,39.00,Card,"1 x Extra Charge Bar, 1 x Married Salted Caramel, 1 x Fudgy Brownie, 3 x Mineral Water (Iced)",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:43 PM,5-2402,Sale,13.50,0.00,13.50,0.00,13.50,0.00,13.50,Card,1 x Butter Chicken,Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:42 PM,5-2401,Sale,32.00,0.00,32.00,0.00,32.00,0.00,32.00,Cash,"1 x Masak Lemak Cili Api (Chicken), 1 x Aglio Olio (Seafood), 1 x Mineral Water (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:38 PM,5-2400,Sale,42.00,0.00,42.00,0.00,42.00,0.00,42.00,Cash,"1 x Crusted Chicken Chop Chop (Fries), 1 x Mac & Nothing (Chicken), 1 x Extras, 1 x Peach Tea (Iced), 1 x Tea (Iced)",Table 13,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:36 PM,5-2399,Sale,50.00,0.00,50.00,0.00,50.00,0.00,50.00,TnGo e-Wallet,"1 x Masak Lemak Cili Api (Chicken), 1 x Thai Basil Chicken, 1 x Extras, 1 x Teh Tarik (Iced), 1 x Teh Tarik (Hot), 1 x Solo Salted Caramel",Table 14,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:34 PM,5-2398,Sale,38.00,0.00,38.00,0.00,38.00,0.00,38.00,Cash,"1 x Latte (Iced), 1 x Butterscotch Latte (Iced), 1 x Extras",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:33 PM,5-2397,Sale,6.00,0.00,6.00,0.00,6.00,0.00,6.00,Cash,1 x Fudgy Brownie,Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:33 PM,5-2396,Sale,3.00,0.00,3.00,0.00,3.00,0.00,3.00,Cash,1 x Mineral Water (Iced),Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:32 PM,5-2395,Sale,26.00,0.00,26.00,0.00,26.00,0.00,26.00,TnGo e-Wallet,"1 x Butter Chicken, 1 x Creamy Curry (Chicken)",Table 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:31 PM,5-2394,Sale,15.00,0.00,15.00,0.00,15.00,0.00,15.00,Card,"1 x Carbonara (Chicken), 1 x Tea (Hot)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:30 PM,5-2393,Sale,17.00,0.00,17.00,0.00,17.00,0.00,17.00,Card,"1 x Tea (Iced), 1 x Salted Egg Chicken",Table 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:29 PM,5-2392,Sale,68.00,0.00,68.00,0.00,68.00,0.00,68.00,Card,"1 x Salted Egg Chicken, 1 x Butter Chicken, 1 x Mac & Cheese (Chicken), 2 x Peach Tea (Iced), 1 x Tea (Iced), 1 x Married Salted Caramel",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:27 PM,5-2391,Sale,3.00,0.00,3.00,0.00,3.00,0.00,3.00,Cash,1 x Extra Charge Kitchen,Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:26 PM,5-2390,Sale,20.00,0.00,20.00,0.00,20.00,0.00,20.00,Cash,"1 x Mac & Cheese (Seafood), 1 x Mineral Water (Iced)",Table 7,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:26 PM,5-2389,Sale,18.00,0.00,18.00,0.00,18.00,0.00,18.00,Card,"1 x Crusted Chicken Chop Chop (Fries), 1 x Mineral Water (Iced)",Table 7,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:24 PM,5-2388,Sale,12.50,0.00,12.50,0.00,12.50,0.00,12.50,Cash,1 x Married Salted Caramel,Table 1,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:23 PM,5-2387,Sale,27.00,0.00,27.00,0.00,27.00,0.00,27.00,Cash,"1 x Nasi Goreng Kampung (Chicken), 1 x Fried Kuay Teow (Seafood), 1 x Mineral Water (Iced), 1 x Teh Tarik (Hot)",Table 1,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:19 PM,5-2386,Sale,23.00,0.00,23.00,0.00,23.00,0.00,23.00,Card,"2 x Mineral Water (Iced), 1 x Crusted Chicken Chop Chop (Fries), 1 x Kaya Toast",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:15 PM,5-2385,Sale,14.00,0.00,14.00,0.00,14.00,0.00,14.00,Card,"1 x Kaya Toast, 1 x Married Salted Caramel",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:12 PM,5-2384,Sale,26.00,0.00,26.00,0.00,26.00,0.00,26.00,Card,"1 x Butter Chicken, 1 x Married Salted Caramel",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:11 PM,5-2383,Sale,59.00,0.00,59.00,0.00,59.00,0.00,59.00,Cash,"1 x Fried Kuay Teow (Chicken), 1 x Butter Chicken, 1 x Yeung Chow Fried Rice (Beef), 1 x A&W Root Beer, 2 x Tea (Iced), 1 x Bulgogi Beef Fries",Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:09 PM,5-2382,Sale,33.00,0.00,33.00,0.00,33.00,0.00,33.00,Cash,"1 x Honey Chilli Chicken, 1 x Yeung Chow Fried Rice (Seafood), 1 x Peach Tea (Iced), 1 x Kaya Toast",Table 4,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:03 PM,5-2381,Sale,42.00,0.00,42.00,0.00,42.00,0.00,42.00,Card,"1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Stoner Fries, 1 x Peach Tea (Iced), 1 x Lemon Tea (Iced)",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:02 PM,5-2380,Sale,14.00,0.00,14.00,0.00,14.00,0.00,14.00,Card,"1 x Tom Yam Fried Rice (Chicken), 1 x Kaya Toast, 1 x Mineral Water (Iced)",Table 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 7:00 PM,5-2379,Sale,31.00,0.00,31.00,0.00,31.00,0.00,31.00,Card,"1 x Big Breakfast (Sunny Side Up), 1 x Latte (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 6:58 PM,5-2378,Sale,26.00,0.00,26.00,0.00,26.00,0.00,26.00,Card,"1 x Salted Caramel Latte (Iced), 1 x Carbonara (Chicken)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 6:56 PM,5-2377,Sale,62.00,0.00,62.00,0.00,62.00,0.00,62.00,Card,"1 x Country Style Omelette, 1 x Classic Grilled Cheese, 1 x Smores Toast, 1 x Latte (Hot), 1 x Butterscotch Latte (Hot)",Table 15,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 6:55 PM,5-2376,Sale,27.00,0.00,27.00,0.00,27.00,0.00,27.00,Cash,"1 x Carbonara (Beef), 1 x Salted Caramel Latte (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 6:53 PM,5-2375,Sale,49.00,0.00,49.00,0.00,49.00,0.00,49.00,Card,"1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Crusted Chicken Chop Chop (White Rice), 1 x Peach Tea (Iced), 1 x Salted Caramel Latte (Iced)",Table 13,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 6:51 PM,5-2374,Sale,60.00,0.00,60.00,0.00,60.00,0.00,60.00,Card,"1 x Stoner Fries, 1 x Belgian Waffle, 1 x Salted Caramel Latte (Hot), 1 x Chocolate (Hot), 1 x Solo Salted Caramel",Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 6:47 PM,5-2373,Sale,9.50,0.00,9.50,0.00,9.50,0.00,9.50,Cash,"1 x Tomyam Bihun (Chicken), 1 x Tapao",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 6:43 PM,5-2372,Sale,47.00,0.00,47.00,0.00,47.00,0.00,47.00,TnGo e-Wallet,"1 x Butter Chicken, 1 x Crusted Chicken Chop Chop (Fries), 1 x Carbonara (Chicken), 2 x Mineral Water (Iced), 1 x Plain water (Hot)",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 6:41 PM,5-2371,Sale,15.00,0.00,15.00,0.00,15.00,0.00,15.00,Cash,1 x Marinated Pan Seared Grilled Chicken (Fries),Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 6:41 PM,5-2370,Sale,31.00,0.00,31.00,0.00,31.00,0.00,31.00,Cash,"1 x Fries, 1 x Nutella Toast, 1 x Tea (Iced), 1 x Latte (Iced), 1 x Fudgy Brownie",Table 1,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 6:37 PM,5-2369,Sale,30.00,0.00,30.00,0.00,30.00,0.00,30.00,Card,"1 x Butter Chicken, 1 x Married Salted Caramel",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 6:19 PM,5-2368,Sale,69.00,0.00,69.00,0.00,69.00,0.00,69.00,Card,"1 x Fried Kuay Teow (Beef), 1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Crusted Chicken Chop Chop (Fries), 1 x Carbonara (Chicken), 1 x Mineral Water (Iced), 1 x Chocolate (Iced)",Table 4,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 6:17 PM,5-2367,Sale,60.00,0.00,60.00,0.00,60.00,0.00,60.00,Cash,"1 x Vanilla Latte (Iced), 1 x Peach Tea (Iced), 1 x Carbonara (Chicken), 1 x Stoner Fries, 1 x Butter Chicken",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 6:16 PM,5-2366,Sale,86.00,0.00,86.00,0.00,86.00,0.00,86.00,Card,"1 x Thai Basil Chicken, 1 x Tomyam Bihun (Chicken), 1 x Bulgogi Beef Fries, 1 x Creme Brulee Latte (Iced), 2 x Mint & Lime, 1 x Married Salted Caramel",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 5:52 PM,5-2365,Sale,42.00,0.00,42.00,0.00,42.00,0.00,42.00,Card,"1 x Nasi Goreng Kampung (Seafood), 1 x Crusted Chicken Chop Chop (Fries), 3 x Tea (Iced), 1 x Fudgy Brownie",Table 15,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 5:51 PM,5-2364,Sale,13.00,0.00,13.00,0.00,13.00,0.00,13.00,Cash,1 x Smores Toast,Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 5:44 PM,5-2363,Sale,52.00,0.00,52.00,0.00,52.00,0.00,52.00,Cash,"2 x Mac & Cheese (Beef), 1 x Bulgogi Beef Fries, 1 x Creme Brulee Milk (Iced), 2 x Plain water (Hot)",Table 13,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 5:43 PM,5-2362,Sale,64.00,0.00,64.00,0.00,64.00,0.00,64.00,Card,"1 x Honey Chilli Chicken, 1 x Aglio Olio (Chicken), 1 x Mint & Lime, 1 x Leapin' Lychee, 1 x Salted Caramel Latte Frappe",Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 5:41 PM,5-2361,Sale,70.50,0.00,70.50,0.00,70.50,0.00,70.50,Cash,"1 x Mac & Cheese (Beef), 1 x Mac & Cheese (Chicken), 3 x Butter Chicken",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 5:34 PM,5-2360,Sale,46.00,0.00,46.00,0.00,46.00,0.00,46.00,Cash,"1 x Latte (Iced), 1 x Tea (Iced), 1 x Kinder Bueno Affle, 1 x Thai Basil Chicken",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 5:32 PM,5-2359,Sale,10.00,0.00,10.00,0.00,10.00,0.00,10.00,Cash,1 x Brownies + long black,Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 5:30 PM,5-2358,Sale,38.00,0.00,38.00,0.00,38.00,0.00,38.00,Card,"1 x Solo Salted Caramel, 1 x Salted Caramel Latte Frappe, 1 x Midnight Currant",Table 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 5:21 PM,5-2357,Refund,-12.00,0.00,-12.00,0.00,-12.00,0.00,-12.00,TnGo e-Wallet,1 x Nasi Goreng Kampung (Seafood),Table 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 5:15 PM,5-2356,Sale,17.00,0.00,17.00,0.00,17.00,0.00,17.00,Cash,"1 x Classic Grilled Cheese, 1 x Mineral Water (Iced)",Table 14,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 5:05 PM,5-2355,Sale,27.00,0.00,27.00,0.00,27.00,0.00,27.00,Cash,"1 x Nutella Toast, 1 x Leapin' Lychee, 1 x Mineral Water (Iced), 1 x Long Black (Iced)",Table 14,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 5:01 PM,5-2354,Sale,62.00,0.00,62.00,0.00,62.00,0.00,62.00,Card,"1 x Salted Egg Chicken, 1 x Coca-Cola, 1 x Salted Caramel Latte (Iced), 1 x Butterscotch Latte (Iced), 1 x Kinder Bueno Affle",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 4:57 PM,5-2353,Sale,24.00,0.00,24.00,0.00,24.00,0.00,24.00,Cash,"1 x Nasi Goreng Kampung (Seafood), 2 x Peach Tea (Iced)",Out 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 4:56 PM,5-2352,Sale,16.00,0.00,16.00,0.00,16.00,0.00,16.00,Cash,"1 x Butterscotch Latte (Iced), 1 x Mineral Water (Iced)",Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 4:55 PM,5-2351,Sale,24.00,0.00,24.00,0.00,24.00,0.00,24.00,TnGo e-Wallet,"1 x Latte (Iced), 1 x Solo Salted Caramel",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 4:55 PM,5-2350,Refund,-4.00,0.00,-4.00,0.00,-4.00,0.00,-4.00,Cash,1 x Sprite,Table 1,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 4:54 PM,5-2349,Sale,13.00,0.00,13.00,0.00,13.00,0.00,13.00,Cash,1 x Smores Toast,Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 4:52 PM,5-2348,Sale,44.00,0.00,44.00,0.00,44.00,0.00,44.00,Cash,"2 x Mac & Cheese (Chicken), 1 x Coca-Cola, 1 x Sprite",Table 1,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 4:43 PM,5-2347,Sale,3.00,0.00,3.00,0.00,3.00,0.00,3.00,Cash,1 x Tea (Iced),Table 7,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 4:31 PM,5-2346,Sale,69.00,0.00,69.00,0.00,69.00,0.00,69.00,Card,"1 x Butter Chicken, 1 x Tom Yam Fried Rice (Chicken), 1 x Nasi Goreng Kampung (Chicken), 1 x Nasi Goreng Kampung (Beef), 1 x Flat White, 1 x Tea (Iced), 1 x Vanilla Milk (Iced), 1 x A&W Root Beer",Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 4:23 PM,5-2345,Sale,39.00,0.00,39.00,0.00,39.00,0.00,39.00,Card,"1 x Salted Egg Chicken, 1 x Honey Chilli Chicken, 1 x Peach Tea (Iced), 1 x Lemon Tea (Iced)",Table 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 4:19 PM,5-2344,Sale,13.00,0.00,13.00,0.00,13.00,0.00,13.00,Card,1 x Thai Basil Chicken,Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 4:18 PM,5-2343,Sale,19.00,0.00,19.00,0.00,19.00,0.00,19.00,Cash,"1 x Tom Yam Fried Rice (Chicken), 1 x Fried Kuay Teow (Chicken)",Table 13,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 4:17 PM,5-2342,Sale,15.50,0.00,15.50,0.00,15.50,0.00,15.50,Card,"1 x Tom Yam Fried Rice (Chicken), 1 x Fudgy Brownie",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 4:16 PM,5-2341,Sale,66.00,0.00,66.00,0.00,66.00,0.00,66.00,Card,"1 x Extra Charge Bar, 1 x Solo Salted Caramel, 1 x Creamy Curry (Beef), 1 x Bulgogi Beef Fries, 1 x Creme Brulee Milk (Iced), 2 x Mineral Water (Iced)",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 4:14 PM,5-2340,Sale,15.00,0.00,15.00,0.00,15.00,0.00,15.00,Cash,1 x Marinated Pan Seared Grilled Chicken (Fries),Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 4:11 PM,5-2339,Sale,33.00,0.00,33.00,0.00,33.00,0.00,33.00,Cash,"1 x Salted Egg Chicken, 1 x Butter Chicken, 1 x Tea (Iced), 1 x Tea (Iced)",Table 1,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 4:03 PM,5-2338,Sale,59.00,0.00,59.00,0.00,59.00,0.00,59.00,Card,"1 x Aglio Olio (Seafood), 1 x Honey Chilli Chicken, 1 x Mocha (Iced), 1 x Very Strawberry, 1 x Mineral Water (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 3:58 PM,5-2337,Sale,35.00,0.00,35.00,0.00,35.00,0.00,35.00,Cash,"1 x Fries, 1 x Spring Rolls, 1 x Married Salted Caramel, 1 x Tea (Iced), 1 x Butterscotch Milk (Iced)",Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
8/27/20 3:56 PM,5-2336,Sale,22.00,0.00,22.00,0.00,22.00,0.00,22.00,Card,"1 x Smores Toast, 1 x Peach Tea (Iced), 1 x Mineral Water (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
